comment,sentiment_baidunlp,sentiment_snownlp,sentiment_Iemo
很烦一出门这些人拿着手机拍拍的，烦死了,0.0,0.11073400048072601,0.0
太快乐,2.0,0.8978915809031147,0.0
没毛病,0.0,0.4396074283217847,0.5
初婚平均年龄越大生育率相应也会下降,0.0,0.8016058981490117,0.0
为什么少数人的人生会消失诶？,0.0,0.6897556054510842,0.0
再降点！,0.0,0.6549466089238449,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
对对对,2.0,0.5,0.0
想要女鹅,2.0,0.5180297910986704,0.0
这些观点都切中要害，至少符合我的情况,0.0,0.47181368794278356,0.0
我感觉小孩还是多，不急,2.0,0.286557986885171,1.0
我就喜欢女孩，又可爱又能帮她穿漂亮衣服打扮的漂漂亮亮的,2.0,0.998481288275736,1.0
医院少了反而不用发愁了？,0.0,0.900203004982672,0.0
铁锤自己结婚没,0.0,0.40690603879670406,0.0
保护保护,2.0,0.6974068289926664,0.0
全是好事啊,2.0,0.452425123413163,0.0
以后快不快乐不知道，但至少现在我是快乐的！！,2.0,0.9882999181223403,1.0
婚后女生要付出及承受的远比男生多，婚姻失败需的代价也比男性要高,2.0,0.9975273812789708,0.0
你我本富足,2.0,0.5,0.0
我以后肯定会后悔，可没有选择,0.0,0.13955243429958386,0.0
确实,2.0,0.6538461538461541,0.0
快乐，发自内心的快乐,2.0,0.9997589363102868,0.0
人口减少问题会逐渐显现，后人麻烦更大,2.0,0.772967139151619,0.0
过得不好的结婚只会过得更不好,0.0,0.13983473927732892,0.5
也正常，现在很多都是独生子，至于为什么都懂,0.0,0.8605478198104662,1.0
与其说是信任危机不如说是人性意识提高吧,0.0,0.9769889490341783,0.5
哈哈哈哈这些男的要找不到老婆,2.0,0.764624069231455,0.0
我也是这么看的,2.0,0.5875212430201505,0.0
女士，你也不想生个打螺丝的孩子吧,0.0,0.5483846367020552,0.0
这才是真正的红利,2.0,0.5071644955752992,0.0
这不是个体考虑的问题,0.0,0.5133192708250794,0.5
怎么就没男的呢，孩子不教育工作不平衡默认自己赛博人？,0.0,0.7985495309985318,0.0
最后一期,2.0,0.5882352941176473,0.5
人口一旦负增长，就是无解，自古皆是,1.0,0.7928122650277885,0.5
怎么这么高，好好好，蒸蒸日上,2.0,0.7791290287437789,1.0
他nnd女儿小时候贴心，嫁了人胳膊肘就向外拐,2.0,0.9998865815263553,0.0
快乐！！！,2.0,0.8135425743096851,0.5
不正常吗这年龄 再早点心智都还没成熟,0.0,0.8295308694403354,0.5
确实只是个人看法,0.0,0.7147180460929167,0.0
我的快乐你想象不到,0.0,0.9210819926654701,0.0
这么多多多多,2.0,0.5,0.0
只有,0.0,0.5262327818078083,0.0
难道不是吗？,0.0,0.14864738162052082,0.0
很多工厂和部分单位根本不要女性，但招聘不能直接说，投的简历一看就丢,0.0,0.23495058175660066,0.0
一人吃饱 全家不饿,2.0,0.3404325920224388,1.0
加油,2.0,0.9047619047619047,0.0
保护,2.0,0.6153846153846152,0.0
好好好,2.0,0.6931978425614437,0.0
现在清华北大的有的都找不到工作,2.0,0.32955560894754654,0.0
非常快乐,2.0,0.9490740740740741,0.0
一个人钱是真的够用,2.0,0.4897433678889125,1.0
一点要的话，要清醒的痛苦不要麻木,0.0,0.968761470800797,0.0
赢！,2.0,0.692307692307692,0.0
2022疫情，主要得看今年结婚,2.0,0.6163213324116975,0.0
应该找个异性搭子,0.0,0.6613124750648363,0.5
婚姻得不到保障,2.0,0.8667016764810263,0.0
真的快乐,2.0,0.9498972398239457,0.0
跟我一样一样的,2.0,0.5262327818078083,0.5
哈哈哈哈,2.0,0.8684210526315791,0.0
过得好不好我自己还不清楚吗,0.0,0.5252226089259672,0.0
可不单单是知乎，贴吧也一样,0.0,0.6012347004586054,1.0
自我安慰罢了，背后全是焦虑,0.0,0.9752626534635784,0.5
ip正确（乐）,2.0,0.8767332024791424,0.0
996没空,2.0,0.047252978525065825,0.0
保护,2.0,0.6153846153846152,0.0
没钱你能干啥？,0.0,0.06002829279108657,0.5
先养活自己和家人先吧,2.0,0.723949765606073,0.0
交给00后,2.0,0.47761988804012157,0.0
太多了吧,0.0,0.34387502381406,0.0
到底是鸭脖还是牛肉？？？,0.0,0.012954182424301464,1.0
但是苦难是不可避免的，是能让人清醒的，苦难是有价值的,1.0,0.9996658992887665,0.0
保护,2.0,0.6153846153846152,0.0
确实,2.0,0.6538461538461541,0.0
结婚做什么，踏进另一个牢笼吗,0.0,0.45807747479278904,0.0
保护！,2.0,0.6153846153846152,0.0
还有空间，不要方,0.0,0.3527165564407778,0.0
我不快乐，但是我没办法，,0.0,0.5264740394138911,0.0
真的快乐,2.0,0.9498972398239457,0.0
好的,2.0,0.6558628208940429,0.0
保护,2.0,0.6153846153846152,0.0
三连有了！！！,2.0,0.15486435720579872,0.0
对的,2.0,0.5262327818078083,1.0
相当清醒,2.0,0.9268292682926829,0.0
88的丁克,2.0,0.5071254743272992,0.0
说的没错,2.0,0.26933061978601347,0.5
生存压力是主要原因,0.0,0.8450347082919186,1.0
这就不用你操心了，清醒的选择，自作自受的开心,2.0,0.9356286256377379,1.0
大学毕业生越来越多了23333,2.0,0.9042000702485135,0.0
90后，想想自己结婚那会。30w,2.0,0.42237006996924453,0.0
保护,2.0,0.6153846153846152,0.0
什么事人口素质在提高,0.0,0.26365286797514,0.0
肯定不快乐，否则不会到处去共情,0.0,0.7396240756071403,0.0
整天发兰博基尼5块优惠卷,0.0,0.4587749752558148,0.0
下载下载,2.0,0.2551070579464654,0.0
广东只有潮汕好吧,0.0,0.5322446641243335,0.0
但是产科关停不是什么好事，这种情况医学生未来选择妇产科的意愿下降，那么妇产科医生的水平也会相应下降,0.0,0.11177568725888443,0.0
乐死我了每天做梦都是笑醒的。,2.0,0.6327051005925802,0.0
h,2.0,0.5,0.0
真的快乐,2.0,0.9498972398239457,0.0
我妹91年的，3个孩子，也不是80后呀,0.0,0.5575411227430114,0.0
肉夹馍,2.0,0.4737672181921908,0.0
jjs,2.0,0.5,0.0
保护,2.0,0.6153846153846152,0.0
我们西南小县城 人手一个二孩 老大都大学了,2.0,0.48915276706498834,0.0
保护,2.0,0.6153846153846152,0.0
我也是这么想的,2.0,0.5441789912779675,0.0
的确,2.0,0.5728155339805827,0.0
乐不思蜀,2.0,0.5,0.5
吃瓜到老家,2.0,0.7297953905324703,0.0
人的商品化,2.0,0.5443456329515354,0.0
没毛病,0.0,0.4396074283217847,0.0
哈？？,0.0,0.1718750000000001,0.0
生男生女都一样要消费，到底是哪里觉得生女可以少花一点?真的很好笑啊,0.0,0.34900040470037064,0.0
过了，并不想,0.0,0.3863503702983516,0.5
解读成？？事实如此阿好嘛！！,0.0,0.3889078582228759,0.0
潮汕人表示是真的,1.0,0.5485992903808508,0.5
挺好的,2.0,0.8284246220999102,0.0
快乐，相当快乐，自己赚钱自己活，有什么不快乐的,2.0,0.9988233622868614,0.0
我会在不快乐和佷不快乐之间选者前者,1.0,0.9722577968189535,0.0
既然你这么说，你累了你为什么不去休息？,0.0,0.1390410847813609,0.0
好好好,2.0,0.6931978425614437,0.0
我们家这边根本,2.0,0.5082095387021112,0.0
太快乐了,2.0,0.8978915809031147,0.0
保护,2.0,0.6153846153846152,0.0
我有得选择吗？,0.0,0.6148007590132829,0.0
保护,2.0,0.6153846153846152,1.0
我觉得人赤裸裸的来，就该赤裸裸的走，人本来就是孤独的生物,2.0,0.9925071822026598,0.0
广州的月子中心，一年比一年贵了。。,2.0,0.593608919776974,0.0
七百万,2.0,0.5,0.0
哈,2.0,0.5262327818078083,0.0
哈,2.0,0.5262327818078083,0.0
保护,2.0,0.6153846153846152,0.5
这很好,2.0,0.7795229979671993,0.0
动起来动起来,2.0,0.3706622966377837,0.0
82年的单身男，单身真的很自由很快乐,2.0,0.9927997891570823,0.0
快乐,2.0,0.9490740740740741,0.0
晚上就不快乐了,0.0,0.852817841102879,0.0
说快乐有几个有能力的？,0.0,0.9633151950907678,0.0
那是没有快乐所以我快乐而已,2.0,0.9479370968122875,0.0
是我,2.0,0.5262327818078083,0.0
请叫我单身贵族,0.0,0.06156349761340929,0.0
快乐的很,2.0,0.971889316039116,0.0
这话问得，应该问孤独终老快乐吗？,0.0,0.9979155401124917,0.5
怎么解决心理生理问题？,0.0,0.7657035365939057,0.0
那可太快乐了,2.0,0.8878520941412184,0.0
说就说呗毕竟对方几栋房doge,0.0,0.06499438639515254,0.0
我养条狗都比养娃快乐,2.0,0.9956399025637909,0.0
不后悔,2.0,0.11234847188567698,0.0
远的我不说  现在我是相当嗨皮的想吃吃想喝喝,2.0,0.18499628905549714,0.0
我想说：不是我不想结婚！是没人愿意跟我结婚,0.0,0.1900608786325939,0.0
保护,2.0,0.6153846153846152,0.0
平常上网刷视频。。。看得我一激灵，后面怎么没有广告？,0.0,0.05718564412915261,0.0
要不然呢？,0.0,0.5262327818078083,1.0
年轻人也是一个群体，这些事不是一个人干的，有的年轻人啥也没干。,0.0,0.5557389049365183,0.0
666,1.0,0.5,0.0
不经娃同意生他来世上挨卷受罪,0.0,0.5893675668438514,0.0
还不够,0.0,0.5746682977321914,0.0
这种事不需要担心，见证就可以,2.0,0.698139508809118,0.0
至少我当下很快乐,2.0,0.9712593094088087,0.0
真快乐,2.0,0.9498972398239457,0.0
确实,2.0,0.6538461538461541,0.0
是真的快乐,2.0,0.9498972398239457,0.0
真的不要太快乐好嘛！！！,0.0,0.8332636196507793,0.0
养不起,0.0,0.5227418027409382,0.5
八百万太多了，一二百万就不错,2.0,0.7035473671966249,0.0
毒鸡汤,2.0,0.15575311850559714,0.0
没钱而已,0.0,0.17385233707087466,0.0
说的是女的吧,0.0,0.468911768130462,0.5
没急，嫌多了,0.0,0.7890164703173447,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
淳平（幻视）,2.0,0.4737672181921908,0.0
觉醒年代,2.0,0.5888656572859202,0.5
还是挺高的啊 哪有这么夸张...,2.0,0.7169673760431406,0.0
保护,2.0,0.6153846153846152,0.0
风险,0.0,0.5624999999999997,0.5
我不想劳动,0.0,0.8193181173098474,0.5
自己过日子真的不要太舒服,0.0,0.761465795758827,1.0
好的很，支持。是时候改变了,2.0,0.94951508236008,0.0
快乐,2.0,0.9490740740740741,0.0
保护,2.0,0.6153846153846152,1.0
时代在发展，社会在进步，人的思想要革新,1.0,0.9968643586827199,0.0
结婚是选择，不是义务。,0.0,0.4415832248251804,0.0
时间会证明一切,2.0,0.5107249354109945,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.0
好！不要生才好,2.0,0.6854647903937852,0.5
年轻人活的通透！,2.0,0.8601892071141004,0.0
结了婚天天想死，离婚之后快乐得要命,2.0,0.9458506518439757,0.0
太慢了,0.0,0.20550622225045778,1.0
准备要个女孩，但又怕再来一个男孩,0.0,0.9198630273587172,0.0
788w,2.0,0.5,0.0
快乐,2.0,0.9490740740740741,0.0
3%。,2.0,0.5,0.0
6,2.0,0.38994800693240883,0.0
保护,2.0,0.6153846153846152,1.0
养娃对父母的要求太高,0.0,0.927291781834306,0.5
哈哈哈哈三巨头,2.0,0.807210627672678,0.0
关键是没钱,0.0,0.29102627690212035,0.0
还有谁想不开在结婚啊,0.0,0.5818300596638266,0.0
难道不是吗,0.0,0.14864738162052082,0.0
对,2.0,0.5262327818078083,0.0
只要吃苦，就有吃不完的苦,2.0,0.39474231688374295,0.0
真的快乐,2.0,0.9498972398239457,0.0
不结婚，起码前半生是快乐的，至于后半生。。有没有还是另一回事呢,0.0,0.7696323089648743,1.0
不生是一种善良,2.0,0.9316737623406607,0.5
让那个人去生，他不是很大爱吗，把他绑起来天天让他生,0.0,0.886082344719468,0.0
太快乐了！我妈都羡慕的那种,2.0,0.9988245618989466,0.0
保护,2.0,0.6153846153846152,0.5
儿孙自有儿孙福，没有儿孙我享福,2.0,0.8866462443200422,0.0
还有江西,2.0,0.6666666666666666,0.0
保护,2.0,0.6153846153846152,0.0
养不起就不生！,0.0,0.4030951543946607,0.0
真的快乐  很清醒,2.0,0.9975130334964514,0.0
你硬币有了,0.0,0.375,0.0
至少现在快乐，不会有遗憾，等到老了发现啥都没试过，真的会哭,2.0,0.9225549464011922,0.0
你不可能永远欺骗所有人,0.0,0.17429210148495577,1.0
只要第一个孩子是男孩，很多人都不会愿意继续生,2.0,0.9589236754834769,0.5
很真实，不愿意当牛马,2.0,0.8257250079699001,0.0
太多了,0.0,0.34387502381406,0.0
可不要太快乐，自己赚钱自己花，轻轻松松,2.0,0.7653190062991398,1.0
82单身，现在一个人，简单生活，平淡无奇。没有遗憾，不后悔。曾经的情绪波动只是年少无知而已,2.0,0.9951104944534889,0.5
女儿多好啊，那堆男的居然喜欢儿子，是不是有毛病【本人男】,2.0,0.7191877758726897,0.0
很快乐,2.0,0.971889316039116,0.0
好好好,2.0,0.6931978425614437,1.0
山东表示正确，我叔40多了要了唯一一个儿子,2.0,0.9904105737231783,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
别说，我是广州人，我多么希望我生一个女儿,2.0,0.5037730242355092,0.0
相当清醒相当快乐,2.0,0.9953167140934993,0.0
太快乐了,2.0,0.8978915809031147,0.0
确实,2.0,0.6538461538461541,0.0
太快乐了，无忧无虑，自由自在,2.0,0.9553221731788414,0.0
已投币收藏了，说出了我的心声，谢谢,2.0,0.9168451574428513,0.0
太快乐了，十月初就辞掉工作回家过年了，现在整个就是一个随心所欲,0.0,0.9318440359131684,0.0
好好好,2.0,0.6931978425614437,0.0
有啊，每年近千万，比欧洲许多国家总人口还多,2.0,0.4081022335156299,0.0
保护,2.0,0.6153846153846152,0.5
累了就去休息，渴了就去喝水，困了就去睡觉，记住，你奋不顾身的样子，除了家人，没人会为你而感动,2.0,0.32738131209645993,0.0
因为彩礼娶不上媳妇的，命里就没媳妇认命吧,0.0,0.6252510478952679,0.0
真的快乐,2.0,0.9498972398239457,0.0
保护,2.0,0.6153846153846152,0.0
哈哈哈天才,2.0,0.6760376655193241,0.0
没错,2.0,0.38997354131708073,1.0
我高中老师真的喜欢女孩，但没办法两个都是男孩，再也不想生了,2.0,0.907132121537954,1.0
觉醒势不可挡 人类进化必须的一环 跟不上就要被淘汰,0.0,0.9941612487694516,0.0
好耶！,2.0,0.5,0.0
是的,2.0,0.5262327818078083,0.0
就我这小区还有人弃女婴呢,0.0,0.3035110774115888,0.0
好好好,2.0,0.6931978425614437,0.5
你不生有的是人生,0.0,0.8396949683593268,0.5
你不生有的是人生,0.0,0.8396949683593268,0.5
想的美嘞,2.0,0.8538537338525379,0.0
余华,2.0,0.3846153846153848,0.0
对,2.0,0.5262327818078083,0.0
对,2.0,0.5262327818078083,0.0
钱,0.0,0.2991169977924947,0.5
哈哈哈,2.0,0.8684210526315791,1.0
哈哈哈哈哈哈,2.0,0.9751349273004098,0.0
好,2.0,0.6558628208940429,0.0
对,2.0,0.5262327818078083,0.0
笑嘻了,2.0,0.6999999999999997,0.0
90后表示已经不打算要孩子了,0.0,0.2632558585420731,0.0
快乐,2.0,0.9490740740740741,0.0
不够低，你看现在全国的   出    生  还是蛮多的嘛,0.0,0.6258437409492865,0.5
这都是女性角度，男的呢？,0.0,0.8537235489721967,0.0
，不管男女，我也不会再考虑二胎,0.0,0.358283747741458,0.0
保护,2.0,0.6153846153846152,0.0
还是卷的太厉害了，累,0.0,0.1583387106327252,0.0
单身的我可真的是太快乐了  不用担心各种所谓的情人节这些,2.0,0.6789231805468317,0.5
生娃养娃真的累，还怕教不好，成滥生无辜,0.0,0.6971212139119848,0.0
潮汕人表示讚同,2.0,0.5181975285615493,0.5
太多了 ，蠢猪还是太多了,0.0,0.7920308007689664,0.0
结不起，都快活不起了,0.0,0.2358794603933242,0.5
离婚人数呢？？恐怕是10连涨了吧。,0.0,0.4995760601961482,0.0
我不想结婚不想上班,0.0,0.0403771101957241,0.5
哈哈哈哈哈,2.0,0.8684210526315791,0.0
岂不美哉,2.0,0.3644054159566448,0.0
自己都过的不好我还在乎以后的人？,0.0,0.1990785624211947,0.0
不在乎,0.0,0.46153846153846145,0.0
也是我的看法,2.0,0.6666666666666666,0.0
保护,2.0,0.6153846153846152,0.0
客观的,0.0,0.4583333333333335,0.0
好,2.0,0.6558628208940429,0.0
别乱用标签指代地区，显得你很low,0.0,0.650311217851628,0.5
淦，一年800万少吗，比许多国家总人口都多了,0.0,0.7772473323100682,0.0
快乐啊,2.0,0.9490740740740741,0.0
保护,2.0,0.6153846153846152,0.0
没毛病,0.0,0.4396074283217847,0.5
领退休证的那天也是我领结婚证的那天,2.0,0.8413343467642938,1.0
还有隐形的攻击，这些也是杀死年轻人动力的元凶,0.0,0.9120149321187366,0.0
总和生育率还是高于韩国的 但也不会太久了,0.0,0.18228234293162748,0.0
保护,2.0,0.6153846153846152,1.0
评论结婚年龄这个数据是有迷惑性的 里面包含了再婚人年龄,0.0,0.9539153823172251,0.5
哈哈哈,2.0,0.8684210526315791,0.0
确实啊,0.0,0.6538461538461541,0.5
真实,2.0,0.7577092511013216,0.0
全中国几十亿人我还嫌多得爆呢 ,2.0,0.43533995435323825,0.0
还是太高了，还有下降空间~,0.0,0.5312973502933989,0.0
真的快乐,2.0,0.9498972398239457,0.0
腰斩,0.0,0.3540087217667658,0.0
银行吧……,0.0,0.42896502416665394,0.0
最起码，我现在是快乐的,2.0,0.9488463658582441,0.0
确实,2.0,0.6538461538461541,0.0
好好好,2.0,0.6931978425614437,0.0
扯淡,0.0,0.2405671520361502,0.0
关我屁事,0.0,0.16722253977081036,1.0
活到父母去，没了牵挂就和世界说再见,2.0,0.9928053169304912,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
80后被薅秃的一代,0.0,0.631504672964771,1.0
主要还是成本高，自己收益小,0.0,0.9175403916375796,0.0
我的快乐你根本想象不到,0.0,0.9210819926654701,0.0
保护,2.0,0.6153846153846152,1.0
你听听那些专家说的话有逻辑吗？是人话吗？,0.0,0.9396695120633449,0.0
真的快乐,2.0,0.9498972398239457,1.0
我们都是冠军,2.0,0.9086915066817696,1.0
up主在迎合并强化年轻人这种意识，这也是一种PUA。,2.0,0.965821056931349,0.5
生女儿,2.0,0.8116708718494919,0.0
觉醒了,0.0,0.28341659882595793,0.0
我90后，不婚主义者,0.0,0.18084499638341656,0.5
没错啊，不接受pua,0.0,0.7205737166979539,1.0
谁要儿子啊，生个女儿多可爱,2.0,0.9716234686504365,0.0
赢,2.0,0.692307692307692,0.0
第二突然失去主语,0.0,0.39187271834837656,0.0
结了婚的大多数都会有那么一刻，后悔,0.0,0.28032116604685675,1.0
不要彩礼，你也养不起娃，养一个娃要几百万，和那几万彩礼比起来算什么,0.0,0.9953615057650089,0.0
老快乐了,2.0,0.9527695220351516,0.0
不结婚不代表不交男女朋友,0.0,0.27142477238750495,0.0
以前强迫引产,0.0,0.2651494056526096,0.0
说得太好了,2.0,0.3414616905584946,0.0
人还是太多,2.0,0.38503688627974286,1.0
加油继续追男孩,2.0,0.9782876494629541,0.5
漂亮,2.0,0.8996655518394647,1.0
真的说得很好，很少看到这么好的片子和解说,2.0,0.9597615838956979,0.0
666,1.0,0.5,0.0
我们家就在我这一带结束吧,2.0,0.3528879442318136,0.0
觉醒年代,2.0,0.5888656572859202,0.0
倒也不会扛,0.0,0.07525754299946097,0.5
也是我们每个人的看法，不用保守,2.0,0.8636783981714913,0.0
您可真幽默,2.0,0.5445823735251187,0.5
都30岁了没强大的竞争力谁要你啊。,0.0,0.8065254171810591,1.0
庆幸，我家不是,0.0,0.9518032695030124,0.0
保护,2.0,0.6153846153846152,0.0
很快乐啊！,2.0,0.971889316039116,0.5
好啊，减啊,2.0,0.7201788310326946,0.0
太好了,2.0,0.4734776023452153,0.0
不快乐呀,0.0,0.5403597614404956,0.0
不得不投币了,0.0,0.5086827212524869,0.0
真的快乐啊,2.0,0.9498972398239457,0.0
那就让干的人多干点呢,0.0,0.2119064191627269,0.0
耶,2.0,0.2500000000000001,0.0
事实,0.0,0.5471698113207545,0.0
怎么还有这么多,0.0,0.5262327818078083,1.0
加油！,2.0,0.9047619047619047,0.5
哈哈哈太真实了,2.0,0.8976243540151443,0.0
35就退休了,0.0,0.5956684280537926,0.0
男女不都一样,0.0,0.5309538646707332,0.0
不不不，不是找不到爱情，其实是大家都自私而已。没啥伟大的，本来就有人是要被淘汰的，包括我。,0.0,0.08991911722903867,0.0
这是好事,2.0,0.4499999999999996,0.0
人工智能 机器人,2.0,0.49306705076604906,0.0
保护,2.0,0.6153846153846152,0.0
对的,2.0,0.5262327818078083,0.0
快乐,2.0,0.9490740740740741,0.0
俺也一样,2.0,0.5262327818078083,0.0
也是我的,2.0,0.5262327818078083,0.0
保护,2.0,0.6153846153846152,0.0
说明力度还是轻了,0.0,0.49193364707391585,0.5
冷漠又热心的看完,2.0,0.7862570427701087,1.0
打工人有什么尊严,0.0,0.9834491288897149,0.5
你不生有的是人生(doge,0.0,0.8250483988915179,1.0
相信后人的智慧,2.0,0.9539316847345615,0.0
结婚干毛线，单身狗快乐的一批,2.0,0.6276219030686793,0.0
我妈：你不过就是上了点班，竟然不想吃婚育的苦？,0.0,0.09161004882722634,0.0
好好好,2.0,0.6931978425614437,0.0
但我说句实话，因为自己能力不够怕小孩吃苦也是一种懦弱，你不能让他成为富二代吗？,0.0,0.17182051368339235,0.0
好的,2.0,0.6558628208940429,0.5
呵呵，专家,2.0,0.8528073359654819,0.0
聪明了,2.0,0.6612903225806451,0.0
好事,2.0,0.4499999999999996,0.5
清醒又怎样，糊涂又怎样，对我有影响吗？,0.0,0.7121180995603471,0.0
那是真的快乐,1.0,0.9498972398239457,0.0
也是我的看法,2.0,0.6666666666666666,0.0
还是太多了,0.0,0.34387502381406,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
也不单单这俩地方吧，大部分地方都是这样,0.0,0.07756966775206231,0.0
非常的快乐,2.0,0.9490740740740741,0.5
我不生，有的是人生,2.0,0.7820022247448727,1.0
其实还有一个就是性观念的开放可以使人享受而不需要付出,2.0,0.9958441156885156,1.0
能活着就行了  结婚梦中相见,2.0,0.9954506631502905,0.5
大胆！,2.0,0.8333333333333333,0.0
相当的快乐~ 毫无压力,2.0,0.9609624879695534,0.0
稳定度-80%,2.0,0.5320597017956257,0.0
你快乐吗我很快乐,2.0,0.9982790894576236,0.0
那我不生也没关系,0.0,0.5455370938053219,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
6666666,2.0,0.5,0.0
八十万都多,2.0,0.525113168663767,0.0
快乐啊,2.0,0.9490740740740741,0.0
保护顺便投币,2.0,0.6251024871832502,0.0
对的,2.0,0.5262327818078083,0.0
我做这个决定的时候真后悔 后悔没有早点决定,0.0,0.048882661854146026,0.5
真的挺好的,2.0,0.8308503915670961,0.0
成都地,2.0,0.3389830508474577,0.0
太快乐了,2.0,0.8978915809031147,0.0
确实,2.0,0.6538461538461541,0.0
依然卷，会更卷,2.0,0.622580170984051,0.0
直接转发家庭群怼爸妈脸上,0.0,0.1354037996273505,0.0
无敌快乐,2.0,0.994265262498716,0.0
好好好,2.0,0.6931978425614437,0.0
也是我的看法,2.0,0.6666666666666666,0.5
干得漂亮,2.0,0.7312644688240393,0.0
一个冷知识，在网上打女拳的不一定是女的,0.0,0.6171433206252984,0.5
清醒！！！！！！！过来人说的！！,0.0,0.3858434785435578,1.0
遥遥领先,2.0,0.9307284160946515,0.0
投币,0.0,0.5,0.0
我就是这么想的,2.0,0.5441789912779675,1.0
86年的 未婚,2.0,0.936770665394857,0.5
《说白了就是知道的事多了人就会麻木的》,2.0,0.8657700394270205,0.0
没有吧,0.0,0.5262327818078083,0.0
太敢说了，支持,2.0,0.18177788360355152,0.0
你以为我们不想两个人的快乐吗，但承担不了啊。,0.0,0.6529332314028835,1.0
压力大，不安，心里没底，清醒，摆烂。,0.0,0.9886906524031277,0.5
窒息……救命,0.0,0.8511828694358308,0.5
谁弱谁有理,0.0,0.8182313426953005,1.0
不过我觉得小孩子还是挺可爱的,2.0,0.9226953772284155,0.0
说的很对,2.0,0.5429953343191158,0.0
至少现在还没痛苦,0.0,0.5869926486393752,0.0
俺老孙头都要炸了,0.0,0.5639110238579739,0.0
师傅别念了,2.0,0.6805288815244618,0.0
钱啊，还有什么？,0.0,0.2991169977924947,0.0
保护,2.0,0.6153846153846152,0.0
这个眼睛好好看,2.0,0.6622710008509904,0.0
快乐呀,2.0,0.9490740740740741,1.0
真的是“遥遥领先”,0.0,0.9500214335466318,1.0
遥遥领先,2.0,0.9307284160946515,0.0
想谈恋爱就谈恋爱，想单身就单身,2.0,0.6656823011897847,0.5
生一个孩子给二十万试试,2.0,0.8977015767574267,0.0
吃饱撑的。。,2.0,0.44324466566924725,0.0
绝不滥生无辜,0.0,0.09698654228683035,0.5
老龄化基数也在变大的,2.0,0.8623271152673292,1.0
还有这么多结婚的，不错啊,2.0,0.913060529916128,0.0
保护,2.0,0.6153846153846152,0.5
将近700万对结婚呢，1400万人呢，还嫌少啊,1.0,0.5284104234714596,0.5
社会总是要进步的，教育水平到位了应该是好事，还要回退精英教育？,0.0,0.893103603172828,0.0
我初中就知道这个道理了，反正我做和不做都是被骂，那我不做还更自在，被骂的心安理得,0.0,0.5544472943442809,0.0
我们厂门口那些摆摊的，人均二孩三孩,0.0,0.6340792171968374,0.0
保护,2.0,0.6153846153846152,1.0
精英教育和职业教育细分啊，大学生满地走有什么实际意义吗,1.0,0.9972891518545475,1.0
其实从数学概率上来说，出生性别比男孩高，恰恰说明大家想要的是女孩,2.0,0.9999920315907236,0.0
那可是相当快乐,2.0,0.9490740740740741,0.0
啊这，现在不应该是生男远不如生女吗？,0.0,0.4984210438630948,0.0
好耶！,2.0,0.5,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
对！我不想我的孩子走我的老路,0.0,0.6803005840856974,0.0
感觉单身没有什么太困扰我的问题，如果能和盆友们住近点就完美了,2.0,0.08901925687364731,0.0
那我可太快乐了,2.0,0.8878520941412184,0.5
襄阳人未婚打卡,2.0,0.8288122331898204,1.0
遥遥领先,2.0,0.9307284160946515,0.0
妈呀真敢说，保护,1.0,0.29126525364396705,0.5
真实！,2.0,0.7577092511013216,0.0
政府每一胎每月补贴2000，至少补一年还差不多,2.0,0.16975610604166402,1.0
遥遥领先,2.0,0.9307284160946515,0.0
好好好,2.0,0.6931978425614437,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.0
保护,2.0,0.6153846153846152,0.5
年轻人，棒棒哒，请挺住！,2.0,0.7260865105386792,0.0
钱  什么都是钱,0.0,0.1534879143349862,1.0
中华几千年的哲学不就是，活着就好？？？对很多人来说，及时行乐已是难得,0.0,0.6633268868786595,1.0
不怕没未来，毕竟生产力强大，怕的是转化的阵痛是我们承受,2.0,0.9947179645720685,1.0
遥遥领先,2.0,0.9307284160946515,0.0
6,2.0,0.38994800693240883,0.5
公务员退休金比普通人高太多,0.0,0.8744326230496279,0.5
啊。？？？？哈哈哈,0.0,0.855948838728563,0.0
快乐的哦,2.0,0.9490740740740741,0.0
穷,0.0,0.5999999999999999,0.0
天才,2.0,0.5,0.0
人质,1.0,0.5,0.5
双重CPU,2.0,0.7021281441390782,0.0
还真快乐,2.0,0.9437516924226431,0.5
多好啊，人越少精英率越高,2.0,0.8476608558831671,0.5
干得漂亮,2.0,0.7312644688240393,0.0
保护,2.0,0.6153846153846152,0.5
我们是冠军,2.0,0.8999999999999999,1.0
